timestamp,temperature_celsius,vibration_rms_mm_s,motor_current_amp,ground_truth_label,asset_name
2026-07-24 14:14:00,58.03,2.652,11.65,normal,Motor_12
2026-07-24 14:15:00,59.58,2.759,11.07,normal,Motor_12
2026-07-24 14:16:00,58.71,2.717,11.68,normal,Motor_12
2026-07-24 14:17:00,57.49,3.089,11.58,normal,Motor_12
2026-07-24 14:18:00,58.73,2.838,11.74,normal,Motor_12
2026-07-24 14:19:00,59.57,2.897,11.08,normal,Motor_12
2026-07-24 14:20:00,58.78,3.006,11.44,normal,Motor_12
2026-07-24 14:21:00,59.98,2.61,11.12,normal,Motor_12
2026-07-24 14:22:00,58.51,2.803,12.08,normal,Motor_12
2026-07-24 14:23:00,58.53,2.769,11.11,normal,Motor_12
2026-07-24 14:24:00,58.92,2.931,11.12,normal,Motor_12
2026-07-24 14:25:00,58.8,2.816,11.73,normal,Motor_12
2026-07-24 14:26:00,57.22,2.676,11.57,normal,Motor_12
2026-07-24 14:27:00,58.31,2.797,11.08,normal,Motor_12
2026-07-24 14:28:00,57.42,3.108,10.92,normal,Motor_12
2026-07-24 14:29:00,57.9,2.887,11.18,normal,Motor_12
2026-07-24 14:30:00,58.45,2.708,11.3,normal,Motor_12
2026-07-24 14:31:00,56.86,2.756,11.03,normal,Motor_12
2026-07-24 14:32:00,58.53,2.741,11.4,normal,Motor_12
2026-07-24 14:33:00,59.73,3.069,11.35,normal,Motor_12
2026-07-24 14:34:00,58.86,2.925,11.2,normal,Motor_12
2026-07-24 14:35:00,57.38,2.82,11.69,normal,Motor_12
2026-07-24 14:36:00,58.17,2.538,11.75,normal,Motor_12
2026-07-24 14:37:00,57.55,2.887,11.34,normal,Motor_12
2026-07-24 14:38:00,59.11,2.599,11.62,normal,Motor_12
2026-07-24 14:39:00,56.57,2.835,11.08,normal,Motor_12
2026-07-24 14:40:00,56.95,2.726,11.57,normal,Motor_12
2026-07-24 14:41:00,57.59,2.729,11.6,normal,Motor_12
2026-07-24 14:42:00,55.68,2.743,11.09,normal,Motor_12
2026-07-24 14:43:00,58.53,2.769,11.32,normal,Motor_12
2026-07-24 14:44:00,59.44,2.568,11.8,normal,Motor_12
2026-07-24 14:45:00,60.02,2.653,10.96,normal,Motor_12
2026-07-24 14:46:00,58.48,2.705,11.34,normal,Motor_12
2026-07-24 14:47:00,59.38,2.764,11.92,normal,Motor_12
2026-07-24 14:48:00,56.85,2.574,11.25,normal,Motor_12
2026-07-24 14:49:00,58.41,2.705,11.23,normal,Motor_12
2026-07-24 14:50:00,57.58,2.839,11.46,normal,Motor_12
2026-07-24 14:51:00,59.08,2.887,11.32,normal,Motor_12
2026-07-24 14:52:00,58.04,2.857,11.76,normal,Motor_12
2026-07-24 14:53:00,58.28,2.663,10.97,normal,Motor_12
2026-07-24 14:54:00,57.92,2.674,10.75,normal,Motor_12
2026-07-24 14:55:00,57.85,2.769,11.66,normal,Motor_12
2026-07-24 14:56:00,56.87,2.648,11.32,normal,Motor_12
2026-07-24 14:57:00,58.84,2.98,11.35,normal,Motor_12
2026-07-24 14:58:00,57.43,2.855,11.13,normal,Motor_12
2026-07-24 14:59:00,58.55,2.719,11.24,normal,Motor_12
2026-07-24 15:00:00,58.27,2.449,11.19,normal,Motor_12
2026-07-24 15:01:00,57.66,2.808,11.65,normal,Motor_12
2026-07-24 15:02:00,57.42,2.861,11.02,normal,Motor_12
2026-07-24 15:03:00,58.85,2.816,11.08,normal,Motor_12
2026-07-24 15:04:00,57.17,3.088,11.4,normal,Motor_12
2026-07-24 15:05:00,56.74,2.838,11.13,normal,Motor_12
2026-07-24 15:06:00,58.17,2.829,11.51,normal,Motor_12
2026-07-24 15:07:00,57.47,2.798,11.46,normal,Motor_12
2026-07-24 15:08:00,58.45,2.759,11.34,normal,Motor_12
2026-07-24 15:09:00,59.4,2.764,11.34,normal,Motor_12
2026-07-24 15:10:00,57.39,2.739,11.56,normal,Motor_12
2026-07-24 15:11:00,58.72,2.979,11.19,normal,Motor_12
2026-07-24 15:12:00,57.93,2.999,11.31,normal,Motor_12
2026-07-24 15:13:00,57.72,2.587,11.02,normal,Motor_12
2026-07-24 15:14:00,57.37,2.706,10.85,normal,Motor_12
2026-07-24 15:15:00,56.48,2.67,10.83,normal,Motor_12
2026-07-24 15:16:00,58.25,2.842,11.0,normal,Motor_12
2026-07-24 15:17:00,58.15,2.684,11.13,normal,Motor_12
2026-07-24 15:18:00,56.18,2.965,11.69,normal,Motor_12
2026-07-24 15:19:00,57.25,2.783,10.92,normal,Motor_12
2026-07-24 15:20:00,56.29,3.056,11.3,normal,Motor_12
2026-07-24 15:21:00,56.22,2.75,10.84,normal,Motor_12
2026-07-24 15:22:00,58.43,2.7,10.93,normal,Motor_12
2026-07-24 15:23:00,58.28,2.604,10.55,normal,Motor_12
2026-07-24 15:24:00,58.2,2.609,11.09,normal,Motor_12
2026-07-24 15:25:00,57.18,2.915,11.41,normal,Motor_12
2026-07-24 15:26:00,57.04,2.512,10.51,normal,Motor_12
2026-07-24 15:27:00,56.67,2.789,11.36,normal,Motor_12
2026-07-24 15:28:00,58.41,2.842,11.45,normal,Motor_12
2026-07-24 15:29:00,58.21,2.613,11.62,normal,Motor_12
2026-07-24 15:30:00,55.87,2.846,11.2,normal,Motor_12
2026-07-24 15:31:00,57.38,2.695,11.01,normal,Motor_12
2026-07-24 15:32:00,59.04,2.948,11.1,normal,Motor_12
2026-07-24 15:33:00,57.23,2.708,11.24,normal,Motor_12
2026-07-24 15:34:00,57.81,2.721,11.45,normal,Motor_12
2026-07-24 15:35:00,57.97,2.72,10.92,normal,Motor_12
2026-07-24 15:36:00,56.37,2.852,11.03,normal,Motor_12
2026-07-24 15:37:00,57.89,2.637,11.2,normal,Motor_12
2026-07-24 15:38:00,58.18,2.303,10.93,normal,Motor_12
2026-07-24 15:39:00,57.8,2.462,11.14,normal,Motor_12
2026-07-24 15:40:00,56.44,2.573,11.21,normal,Motor_12
2026-07-24 15:41:00,57.14,2.593,11.47,normal,Motor_12
2026-07-24 15:42:00,56.99,2.927,11.37,normal,Motor_12
2026-07-24 15:43:00,57.93,2.708,11.16,normal,Motor_12
2026-07-24 15:44:00,56.57,2.607,10.86,normal,Motor_12
2026-07-24 15:45:00,58.44,2.258,10.73,normal,Motor_12
2026-07-24 15:46:00,56.9,2.838,11.31,normal,Motor_12
2026-07-24 15:47:00,55.42,2.618,11.58,normal,Motor_12
2026-07-24 15:48:00,57.73,2.992,11.82,normal,Motor_12
2026-07-24 15:49:00,57.23,2.763,10.75,normal,Motor_12
2026-07-24 15:50:00,57.9,2.878,10.81,normal,Motor_12
2026-07-24 15:51:00,56.7,2.672,11.32,normal,Motor_12
2026-07-24 15:52:00,56.82,2.816,11.21,normal,Motor_12
2026-07-24 15:53:00,58.7,2.767,11.31,normal,Motor_12
2026-07-24 15:54:00,57.81,3.078,11.31,normal,Motor_12
2026-07-24 15:55:00,59.11,2.847,10.65,normal,Motor_12
2026-07-24 15:56:00,57.65,2.921,11.15,normal,Motor_12
2026-07-24 15:57:00,55.64,2.477,10.97,normal,Motor_12
2026-07-24 15:58:00,57.02,2.609,10.53,normal,Motor_12
2026-07-24 15:59:00,57.33,2.91,11.24,normal,Motor_12
2026-07-24 16:00:00,57.43,2.794,11.32,normal,Motor_12
2026-07-24 16:01:00,57.17,2.992,11.54,normal,Motor_12
2026-07-24 16:02:00,58.74,3.006,11.28,normal,Motor_12
2026-07-24 16:03:00,57.08,2.414,11.11,normal,Motor_12
2026-07-24 16:04:00,57.31,2.864,11.02,normal,Motor_12
2026-07-24 16:05:00,58.29,2.853,11.31,normal,Motor_12
2026-07-24 16:06:00,57.47,2.733,11.83,normal,Motor_12
2026-07-24 16:07:00,56.62,2.559,10.68,normal,Motor_12
2026-07-24 16:08:00,55.74,2.637,11.06,normal,Motor_12
2026-07-24 16:09:00,57.23,2.704,10.58,normal,Motor_12
2026-07-24 16:10:00,58.34,2.686,11.28,normal,Motor_12
2026-07-24 16:11:00,57.54,2.662,10.34,normal,Motor_12
2026-07-24 16:12:00,56.69,2.665,10.85,normal,Motor_12
2026-07-24 16:13:00,57.3,2.756,11.51,normal,Motor_12
2026-07-24 16:14:00,56.96,2.325,11.25,normal,Motor_12
2026-07-24 16:15:00,56.54,2.836,10.95,normal,Motor_12
2026-07-24 16:16:00,56.18,2.651,11.55,normal,Motor_12
2026-07-24 16:17:00,57.65,2.787,11.73,normal,Motor_12
2026-07-24 16:18:00,55.8,2.762,11.28,normal,Motor_12
2026-07-24 16:19:00,56.35,2.411,11.13,normal,Motor_12
2026-07-24 16:20:00,57.85,2.758,11.21,normal,Motor_12
2026-07-24 16:21:00,57.25,2.639,11.1,normal,Motor_12
2026-07-24 16:22:00,58.04,2.673,11.05,normal,Motor_12
2026-07-24 16:23:00,56.76,2.729,11.16,normal,Motor_12
2026-07-24 16:24:00,56.45,2.724,11.35,normal,Motor_12
2026-07-24 16:25:00,57.26,2.926,11.2,normal,Motor_12
2026-07-24 16:26:00,56.96,2.597,11.22,normal,Motor_12
2026-07-24 16:27:00,57.08,2.614,11.45,normal,Motor_12
2026-07-24 16:28:00,58.23,2.801,10.99,normal,Motor_12
2026-07-24 16:29:00,57.56,2.839,10.73,normal,Motor_12
2026-07-24 16:30:00,55.82,2.859,11.19,normal,Motor_12
2026-07-24 16:31:00,57.4,2.449,11.0,normal,Motor_12
2026-07-24 16:32:00,57.51,2.741,11.33,normal,Motor_12
2026-07-24 16:33:00,56.52,2.663,11.57,normal,Motor_12
2026-07-24 16:34:00,57.08,2.737,10.76,normal,Motor_12
2026-07-24 16:35:00,57.83,2.558,10.59,normal,Motor_12
2026-07-24 16:36:00,57.78,2.706,10.49,normal,Motor_12
2026-07-24 16:37:00,56.59,2.817,11.56,normal,Motor_12
2026-07-24 16:38:00,57.53,2.972,11.05,normal,Motor_12
2026-07-24 16:39:00,57.37,2.882,11.13,normal,Motor_12
2026-07-24 16:40:00,57.29,2.669,11.41,normal,Motor_12
2026-07-24 16:41:00,58.64,2.412,10.65,normal,Motor_12
2026-07-24 16:42:00,56.98,2.544,10.88,normal,Motor_12
2026-07-24 16:43:00,57.41,2.92,10.9,normal,Motor_12
2026-07-24 16:44:00,56.2,2.549,11.08,normal,Motor_12
2026-07-24 16:45:00,57.66,2.793,10.95,normal,Motor_12
2026-07-24 16:46:00,56.59,2.707,11.45,normal,Motor_12
2026-07-24 16:47:00,58.41,2.786,10.87,normal,Motor_12
2026-07-24 16:48:00,57.37,2.242,10.63,normal,Motor_12
2026-07-24 16:49:00,54.98,2.704,10.89,normal,Motor_12
2026-07-24 16:50:00,56.78,2.688,10.7,normal,Motor_12
2026-07-24 16:51:00,57.31,2.932,11.05,normal,Motor_12
2026-07-24 16:52:00,57.06,2.437,10.99,normal,Motor_12
2026-07-24 16:53:00,56.62,2.719,10.74,normal,Motor_12
2026-07-24 16:54:00,57.67,2.523,11.19,normal,Motor_12
2026-07-24 16:55:00,55.46,2.469,10.52,normal,Motor_12
2026-07-24 16:56:00,55.79,2.765,11.29,normal,Motor_12
2026-07-24 16:57:00,56.95,2.782,10.87,normal,Motor_12
2026-07-24 16:58:00,58.06,3.014,11.47,normal,Motor_12
2026-07-24 16:59:00,56.71,2.433,10.86,normal,Motor_12
2026-07-24 17:00:00,58.01,2.633,10.92,normal,Motor_12
2026-07-24 17:01:00,56.65,2.719,10.95,normal,Motor_12
2026-07-24 17:02:00,58.58,2.827,10.61,normal,Motor_12
2026-07-24 17:03:00,57.11,2.827,11.17,normal,Motor_12
2026-07-24 17:04:00,56.45,2.51,10.7,normal,Motor_12
2026-07-24 17:05:00,57.79,2.709,10.97,normal,Motor_12
2026-07-24 17:06:00,57.69,2.413,10.97,normal,Motor_12
2026-07-24 17:07:00,57.05,2.667,11.63,normal,Motor_12
2026-07-24 17:08:00,57.25,2.75,10.97,normal,Motor_12
2026-07-24 17:09:00,56.15,3.087,11.09,normal,Motor_12
2026-07-24 17:10:00,55.97,2.633,10.92,normal,Motor_12
2026-07-24 17:11:00,56.51,2.79,11.11,normal,Motor_12
2026-07-24 17:12:00,57.08,2.756,10.94,normal,Motor_12
2026-07-24 17:13:00,56.08,2.796,10.96,normal,Motor_12
2026-07-24 17:14:00,57.87,2.764,11.16,normal,Motor_12
2026-07-24 17:15:00,54.71,2.748,11.31,normal,Motor_12
2026-07-24 17:16:00,56.29,2.676,10.88,normal,Motor_12
2026-07-24 17:17:00,57.35,2.532,10.83,normal,Motor_12
2026-07-24 17:18:00,57.95,2.678,10.93,normal,Motor_12
2026-07-24 17:19:00,56.45,2.912,11.13,normal,Motor_12
2026-07-24 17:20:00,55.81,2.714,11.3,normal,Motor_12
2026-07-24 17:21:00,57.31,2.786,10.64,normal,Motor_12
2026-07-24 17:22:00,56.28,2.705,10.87,normal,Motor_12
2026-07-24 17:23:00,57.66,2.708,10.98,normal,Motor_12
2026-07-24 17:24:00,57.87,2.818,10.79,normal,Motor_12
2026-07-24 17:25:00,56.91,2.707,11.12,normal,Motor_12
2026-07-24 17:26:00,56.9,2.718,10.98,normal,Motor_12
2026-07-24 17:27:00,57.57,2.795,11.39,normal,Motor_12
2026-07-24 17:28:00,57.49,2.647,10.52,normal,Motor_12
2026-07-24 17:29:00,56.78,2.828,10.95,normal,Motor_12
2026-07-24 17:30:00,55.26,2.464,10.94,normal,Motor_12
2026-07-24 17:31:00,57.54,2.722,10.98,normal,Motor_12
2026-07-24 17:32:00,57.56,2.867,10.95,normal,Motor_12
2026-07-24 17:33:00,57.15,2.551,11.35,normal,Motor_12
2026-07-24 17:34:00,56.77,2.689,10.3,normal,Motor_12
2026-07-24 17:35:00,56.03,2.592,10.81,normal,Motor_12
2026-07-24 17:36:00,56.62,2.445,11.47,normal,Motor_12
2026-07-24 17:37:00,56.9,2.761,10.81,normal,Motor_12
2026-07-24 17:38:00,56.7,2.555,10.99,normal,Motor_12
2026-07-24 17:39:00,56.67,2.677,11.06,normal,Motor_12
2026-07-24 17:40:00,57.53,2.679,10.74,normal,Motor_12
2026-07-24 17:41:00,56.76,2.517,11.08,normal,Motor_12
2026-07-24 17:42:00,57.45,2.69,11.1,normal,Motor_12
2026-07-24 17:43:00,56.96,2.66,11.38,normal,Motor_12
2026-07-24 17:44:00,57.82,2.333,10.74,normal,Motor_12
2026-07-24 17:45:00,55.86,2.928,11.16,normal,Motor_12
2026-07-24 17:46:00,57.86,2.76,11.07,normal,Motor_12
2026-07-24 17:47:00,57.86,2.783,11.6,normal,Motor_12
2026-07-24 17:48:00,57.36,2.852,10.88,normal,Motor_12
2026-07-24 17:49:00,57.0,2.539,11.05,normal,Motor_12
2026-07-24 17:50:00,57.84,2.712,10.62,normal,Motor_12
2026-07-24 17:51:00,56.38,2.635,11.13,normal,Motor_12
2026-07-24 17:52:00,58.79,2.543,11.39,normal,Motor_12
2026-07-24 17:53:00,56.69,2.872,11.16,normal,Motor_12
2026-07-24 17:54:00,56.45,2.743,10.99,normal,Motor_12
2026-07-24 17:55:00,58.12,2.885,10.88,normal,Motor_12
2026-07-24 17:56:00,56.95,2.667,11.53,normal,Motor_12
2026-07-24 17:57:00,57.97,2.871,10.91,normal,Motor_12
2026-07-24 17:58:00,56.76,2.54,11.13,normal,Motor_12
2026-07-24 17:59:00,56.04,2.464,11.04,normal,Motor_12
2026-07-24 18:00:00,56.47,2.633,10.69,normal,Motor_12
2026-07-24 18:01:00,56.16,2.757,10.8,normal,Motor_12
2026-07-24 18:02:00,57.27,2.54,11.43,normal,Motor_12
2026-07-24 18:03:00,57.8,2.684,11.33,normal,Motor_12
2026-07-24 18:04:00,57.32,2.629,10.7,normal,Motor_12
2026-07-24 18:05:00,57.83,2.792,10.76,normal,Motor_12
2026-07-24 18:06:00,57.3,2.987,10.81,normal,Motor_12
2026-07-24 18:07:00,56.99,2.622,10.55,normal,Motor_12
2026-07-24 18:08:00,57.86,2.653,11.31,normal,Motor_12
2026-07-24 18:09:00,55.84,2.677,10.7,normal,Motor_12
2026-07-24 18:10:00,57.13,2.803,11.16,normal,Motor_12
2026-07-24 18:11:00,55.82,2.578,10.7,normal,Motor_12
2026-07-24 18:12:00,56.84,2.693,11.26,normal,Motor_12
2026-07-24 18:13:00,56.31,2.61,11.19,normal,Motor_12
2026-07-24 18:14:00,56.88,2.33,11.51,normal,Motor_12
2026-07-24 18:15:00,57.31,2.551,10.91,normal,Motor_12
2026-07-24 18:16:00,56.31,2.824,11.22,normal,Motor_12
2026-07-24 18:17:00,55.81,2.871,11.46,normal,Motor_12
2026-07-24 18:18:00,56.52,2.808,10.78,normal,Motor_12
2026-07-24 18:19:00,57.97,2.727,11.48,normal,Motor_12
2026-07-24 18:20:00,57.71,2.505,10.95,normal,Motor_12
2026-07-24 18:21:00,56.88,2.715,10.37,normal,Motor_12
2026-07-24 18:22:00,57.04,2.751,11.11,normal,Motor_12
2026-07-24 18:23:00,55.97,2.767,10.98,normal,Motor_12
2026-07-24 18:24:00,56.57,2.739,11.05,normal,Motor_12
2026-07-24 18:25:00,57.91,2.888,11.03,normal,Motor_12
2026-07-24 18:26:00,57.89,2.559,11.22,normal,Motor_12
2026-07-24 18:27:00,56.78,2.698,11.55,normal,Motor_12
2026-07-24 18:28:00,57.26,2.727,11.08,normal,Motor_12
2026-07-24 18:29:00,56.82,2.436,10.42,normal,Motor_12
2026-07-24 18:30:00,57.01,2.902,10.61,normal,Motor_12
2026-07-24 18:31:00,56.09,2.719,10.74,normal,Motor_12
2026-07-24 18:32:00,57.98,2.869,11.3,normal,Motor_12
2026-07-24 18:33:00,57.83,2.627,10.56,normal,Motor_12
2026-07-24 18:34:00,57.92,2.534,11.26,normal,Motor_12
2026-07-24 18:35:00,56.55,2.657,11.27,normal,Motor_12
2026-07-24 18:36:00,56.99,2.909,11.46,normal,Motor_12
2026-07-24 18:37:00,58.99,2.604,10.94,normal,Motor_12
2026-07-24 18:38:00,56.34,2.826,11.32,normal,Motor_12
2026-07-24 18:39:00,56.55,2.703,11.14,normal,Motor_12
2026-07-24 18:40:00,57.42,2.665,11.24,normal,Motor_12
2026-07-24 18:41:00,57.98,2.578,10.81,normal,Motor_12
2026-07-24 18:42:00,56.81,2.693,10.74,normal,Motor_12
2026-07-24 18:43:00,58.7,2.954,10.6,normal,Motor_12
2026-07-24 18:44:00,56.64,2.963,11.12,normal,Motor_12
2026-07-24 18:45:00,57.6,2.597,10.41,normal,Motor_12
2026-07-24 18:46:00,56.7,2.755,10.98,normal,Motor_12
2026-07-24 18:47:00,57.78,2.386,11.02,normal,Motor_12
2026-07-24 18:48:00,57.39,2.819,11.75,normal,Motor_12
2026-07-24 18:49:00,56.41,2.757,11.15,normal,Motor_12
2026-07-24 18:50:00,57.66,2.734,10.42,normal,Motor_12
2026-07-24 18:51:00,58.3,3.063,10.8,normal,Motor_12
2026-07-24 18:52:00,57.15,2.529,10.48,normal,Motor_12
2026-07-24 18:53:00,57.6,2.935,11.48,normal,Motor_12
2026-07-24 18:54:00,55.32,2.7,10.42,normal,Motor_12
2026-07-24 18:55:00,58.36,2.644,11.42,normal,Motor_12
2026-07-24 18:56:00,57.65,2.798,10.79,normal,Motor_12
2026-07-24 18:57:00,56.33,2.851,11.26,normal,Motor_12
2026-07-24 18:58:00,57.74,2.756,11.23,normal,Motor_12
2026-07-24 18:59:00,55.89,2.703,11.5,normal,Motor_12
2026-07-24 19:00:00,56.23,2.944,11.32,normal,Motor_12
2026-07-24 19:01:00,56.58,2.551,10.98,normal,Motor_12
2026-07-24 19:02:00,55.44,2.628,10.98,normal,Motor_12
2026-07-24 19:03:00,56.87,2.904,10.55,normal,Motor_12
2026-07-24 19:04:00,55.6,2.928,11.09,normal,Motor_12
2026-07-24 19:05:00,57.27,2.772,11.04,normal,Motor_12
2026-07-24 19:06:00,56.92,2.634,11.17,normal,Motor_12
2026-07-24 19:07:00,54.51,2.623,11.27,normal,Motor_12
2026-07-24 19:08:00,56.53,2.718,11.24,normal,Motor_12
2026-07-24 19:09:00,56.4,2.69,11.02,normal,Motor_12
2026-07-24 19:10:00,57.46,3.08,11.15,normal,Motor_12
2026-07-24 19:11:00,57.4,2.816,11.42,normal,Motor_12
2026-07-24 19:12:00,57.48,2.668,10.8,normal,Motor_12
2026-07-24 19:13:00,57.81,2.987,11.01,normal,Motor_12
2026-07-24 19:14:00,56.76,2.963,11.08,normal,Motor_12
2026-07-24 19:15:00,56.7,2.482,11.15,normal,Motor_12
2026-07-24 19:16:00,57.29,2.567,10.91,normal,Motor_12
2026-07-24 19:17:00,57.24,2.806,10.63,normal,Motor_12
2026-07-24 19:18:00,56.84,2.865,10.97,normal,Motor_12
2026-07-24 19:19:00,58.88,2.57,10.89,normal,Motor_12
2026-07-24 19:20:00,57.43,2.762,10.79,normal,Motor_12
2026-07-24 19:21:00,56.8,2.752,11.11,normal,Motor_12
2026-07-24 19:22:00,57.63,2.64,11.64,normal,Motor_12
2026-07-24 19:23:00,57.69,2.812,11.04,normal,Motor_12
2026-07-24 19:24:00,55.89,2.873,11.37,normal,Motor_12
2026-07-24 19:25:00,56.39,2.896,10.68,normal,Motor_12
2026-07-24 19:26:00,56.38,3.074,11.21,normal,Motor_12
2026-07-24 19:27:00,57.31,2.853,10.78,normal,Motor_12
2026-07-24 19:28:00,57.27,2.65,10.78,normal,Motor_12
2026-07-24 19:29:00,58.05,2.734,10.3,normal,Motor_12
2026-07-24 19:30:00,56.09,2.676,10.9,normal,Motor_12
2026-07-24 19:31:00,55.8,2.475,10.5,normal,Motor_12
2026-07-24 19:32:00,56.95,2.957,11.1,normal,Motor_12
2026-07-24 19:33:00,56.8,2.674,11.45,normal,Motor_12
2026-07-24 19:34:00,57.42,2.898,11.34,normal,Motor_12
2026-07-24 19:35:00,59.09,2.677,11.32,normal,Motor_12
2026-07-24 19:36:00,56.07,2.984,11.38,normal,Motor_12
2026-07-24 19:37:00,58.2,2.592,11.02,normal,Motor_12
2026-07-24 19:38:00,56.83,2.762,11.25,normal,Motor_12
2026-07-24 19:39:00,58.21,2.696,11.26,normal,Motor_12
2026-07-24 19:40:00,57.18,2.514,11.17,normal,Motor_12
2026-07-24 19:41:00,56.85,2.65,11.63,normal,Motor_12
2026-07-24 19:42:00,56.28,2.715,11.05,normal,Motor_12
2026-07-24 19:43:00,57.66,2.792,11.08,normal,Motor_12
2026-07-24 19:44:00,56.13,2.518,10.86,normal,Motor_12
2026-07-24 19:45:00,56.83,2.786,11.19,normal,Motor_12
2026-07-24 19:46:00,56.67,3.004,11.24,normal,Motor_12
2026-07-24 19:47:00,57.22,2.572,11.45,normal,Motor_12
2026-07-24 19:48:00,56.96,2.799,11.0,normal,Motor_12
2026-07-24 19:49:00,57.54,2.697,11.34,normal,Motor_12
2026-07-24 19:50:00,56.81,2.798,10.81,normal,Motor_12
2026-07-24 19:51:00,58.1,2.666,11.09,normal,Motor_12
2026-07-24 19:52:00,56.71,2.491,11.58,normal,Motor_12
2026-07-24 19:53:00,58.1,2.823,11.43,normal,Motor_12
2026-07-24 19:54:00,57.84,2.857,11.23,normal,Motor_12
2026-07-24 19:55:00,56.77,2.705,11.04,normal,Motor_12
2026-07-24 19:56:00,56.93,2.526,10.94,normal,Motor_12
2026-07-24 19:57:00,56.3,2.747,11.46,normal,Motor_12
2026-07-24 19:58:00,57.7,2.797,11.57,normal,Motor_12
2026-07-24 19:59:00,59.29,2.587,11.28,normal,Motor_12
2026-07-24 20:00:00,56.92,2.935,10.99,normal,Motor_12
2026-07-24 20:01:00,57.84,2.924,10.8,normal,Motor_12
2026-07-24 20:02:00,56.55,2.549,10.79,normal,Motor_12
2026-07-24 20:03:00,56.53,2.651,11.44,normal,Motor_12
2026-07-24 20:04:00,58.18,2.561,11.35,normal,Motor_12
2026-07-24 20:05:00,57.59,2.889,10.9,normal,Motor_12
2026-07-24 20:06:00,57.66,2.497,10.97,normal,Motor_12
2026-07-24 20:07:00,57.43,2.84,11.49,normal,Motor_12
2026-07-24 20:08:00,57.89,2.455,11.2,normal,Motor_12
2026-07-24 20:09:00,57.16,2.692,11.2,normal,Motor_12
2026-07-24 20:10:00,57.06,2.847,11.28,normal,Motor_12
2026-07-24 20:11:00,57.4,2.74,11.44,normal,Motor_12
2026-07-24 20:12:00,58.24,2.94,10.6,normal,Motor_12
2026-07-24 20:13:00,58.04,2.664,11.69,normal,Motor_12
2026-07-24 20:14:00,57.65,2.869,11.23,normal,Motor_12
2026-07-24 20:15:00,58.18,3.042,11.58,normal,Motor_12
2026-07-24 20:16:00,56.97,2.888,11.31,normal,Motor_12
2026-07-24 20:17:00,56.99,2.825,10.98,normal,Motor_12
2026-07-24 20:18:00,57.67,2.815,11.56,normal,Motor_12
2026-07-24 20:19:00,55.78,2.707,11.69,normal,Motor_12
2026-07-24 20:20:00,56.67,2.744,11.09,normal,Motor_12
2026-07-24 20:21:00,56.87,3.018,10.7,normal,Motor_12
2026-07-24 20:22:00,58.38,2.62,11.19,normal,Motor_12
2026-07-24 20:23:00,56.3,3.002,11.07,normal,Motor_12
2026-07-24 20:24:00,57.62,2.875,10.82,normal,Motor_12
2026-07-24 20:25:00,56.76,2.738,10.95,normal,Motor_12
2026-07-24 20:26:00,58.18,3.163,11.07,normal,Motor_12
2026-07-24 20:27:00,58.24,2.602,11.56,normal,Motor_12
2026-07-24 20:28:00,57.96,2.897,11.04,normal,Motor_12
2026-07-24 20:29:00,56.93,2.914,11.1,normal,Motor_12
2026-07-24 20:30:00,57.95,2.815,11.64,normal,Motor_12
2026-07-24 20:31:00,58.58,2.825,11.33,normal,Motor_12
2026-07-24 20:32:00,58.45,2.572,11.2,normal,Motor_12
2026-07-24 20:33:00,58.92,2.937,11.38,normal,Motor_12
2026-07-24 20:34:00,57.44,2.967,11.3,normal,Motor_12
2026-07-24 20:35:00,57.75,2.803,11.25,normal,Motor_12
2026-07-24 20:36:00,58.56,2.697,11.3,normal,Motor_12
2026-07-24 20:37:00,58.07,2.632,10.96,normal,Motor_12
2026-07-24 20:38:00,57.33,2.666,11.26,normal,Motor_12
2026-07-24 20:39:00,58.13,2.738,10.97,normal,Motor_12
2026-07-24 20:40:00,56.78,2.934,11.61,normal,Motor_12
2026-07-24 20:41:00,57.94,2.597,11.2,normal,Motor_12
2026-07-24 20:42:00,57.27,2.58,10.8,normal,Motor_12
2026-07-24 20:43:00,58.03,3.043,11.05,normal,Motor_12
2026-07-24 20:44:00,58.02,2.714,11.71,normal,Motor_12
2026-07-24 20:45:00,58.07,2.562,11.13,normal,Motor_12
2026-07-24 20:46:00,56.84,2.686,11.11,normal,Motor_12
2026-07-24 20:47:00,57.03,2.761,11.91,normal,Motor_12
2026-07-24 20:48:00,57.38,2.799,11.59,normal,Motor_12
2026-07-24 20:49:00,57.62,2.572,11.6,normal,Motor_12
2026-07-24 20:50:00,58.2,2.626,11.57,normal,Motor_12
2026-07-24 20:51:00,58.81,2.822,11.85,normal,Motor_12
2026-07-24 20:52:00,56.98,2.855,11.07,normal,Motor_12
2026-07-24 20:53:00,57.67,2.715,11.14,normal,Motor_12
2026-07-24 20:54:00,57.27,2.505,10.85,normal,Motor_12
2026-07-24 20:55:00,56.45,2.77,11.67,normal,Motor_12
2026-07-24 20:56:00,58.47,2.601,11.65,normal,Motor_12
2026-07-24 20:57:00,58.32,2.868,11.28,normal,Motor_12
2026-07-24 20:58:00,57.56,2.611,11.59,normal,Motor_12
2026-07-24 20:59:00,57.5,2.699,10.97,normal,Motor_12
2026-07-24 21:00:00,58.33,2.638,11.2,normal,Motor_12
2026-07-24 21:01:00,55.74,2.833,11.2,normal,Motor_12
2026-07-24 21:02:00,58.87,2.859,11.4,normal,Motor_12
2026-07-24 21:03:00,58.19,2.505,11.24,normal,Motor_12
